Date,NHL Team,NHL Opponent,NHL Result,NHL Team Score,NHL Opponent Score,NBA Team,NBA Opponent,NBA Result,NBA Team Score,NBA Opponent Score
2022-02-15,PHI,Pittsburgh Penguins,L,4,5,PHI,Boston Celtics,L,87,135
2022-02-17,PHI,Washington Capitals,L,3,5,PHI,Milwaukee Bucks,W,123,120
2022-03-05,PHI,Chicago Blackhawks,W,4,3,PHI,Miami Heat,L,82,99
2022-03-10,PHI,Florida Panthers,L,3,6,PHI,Brooklyn Nets,L,100,129
2022-03-13,PHI,Montreal Canadiens,L,3,4,PHI,Orlando Magic,W,116,114
2022-03-18,PHI,Ottawa Senators,L,1,3,PHI,Dallas Mavericks,W,111,101
2022-03-20,PHI,New York Islanders,W,2,1,PHI,Toronto Raptors,L,88,93
2022-03-25,PHI,Colorado Avalanche,L,3,6,PHI,Los Angeles Clippers,W,122,97
2022-03-27,PHI,Nashville Predators,L,4,5,PHI,Phoenix Suns,L,104,114
2022-03-29,PHI,Minnesota Wild,L,1,4,PHI,Milwaukee Bucks,L,116,118
2022-04-02,PHI,Toronto Maple Leafs,L,3,6,PHI,Charlotte Hornets,W,144,114
2022-04-03,PHI,New York Rangers,W,4,3,PHI,Cleveland Cavaliers,W,112,108
2022-04-05,PHI,Columbus Blue Jackets,L,2,4,PHI,Indiana Pacers,W,131,122
2022-04-07,PHI,Columbus Blue Jackets,W,4,1,PHI,Toronto Raptors,L,114,119
2022-04-09,PHI,Anaheim Ducks,L,3,5,PHI,Indiana Pacers,W,133,120
2022-10-18,PHI,Tampa Bay Lightning,W,3,2,PHI,Boston Celtics,L,117,126
2022-10-22,PHI,Nashville Predators,W,3,1,PHI,San Antonio Spurs,L,105,114
2022-10-29,PHI,Carolina Hurricanes,L,3,4,PHI,Chicago Bulls,W,114,109
2022-11-02,PHI,Toronto Maple Leafs,L,2,5,PHI,Washington Wizards,L,111,121
2022-11-10,PHI,Columbus Blue Jackets,L,2,5,PHI,Atlanta Hawks,L,95,104
2022-11-12,PHI,Ottawa Senators,L,1,4,PHI,Atlanta Hawks,W,121,109
2022-11-13,PHI,Dallas Stars,L,1,5,PHI,Utah Jazz,W,105,98
2022-11-19,PHI,Montreal Canadiens,L,4,5,PHI,Minnesota Timberwolves,L,109,112
2022-11-23,PHI,Washington Capitals,L,2,3,PHI,Charlotte Hornets,L,101,107
2022-11-25,PHI,Pittsburgh Penguins,L,1,4,PHI,Orlando Magic,W,107,99
2022-12-05,PHI,Colorado Avalanche,W,5,3,PHI,Houston Rockets,L,123,132
2022-12-09,PHI,Vegas Golden Knights,L,1,2,PHI,Los Angeles Lakers,W,133,122
2022-12-11,PHI,Arizona Coyotes,L,4,5,PHI,Charlotte Hornets,W,131,113
2022-12-13,PHI,Colorado Avalanche,L,2,3,PHI,Sacramento Kings,W,123,103
2022-12-23,PHI,Carolina Hurricanes,L,5,6,PHI,Los Angeles Clippers,W,119,114
2022-12-31,PHI,Los Angeles Kings,W,4,2,PHI,Oklahoma City Thunder,W,115,96
2023-01-02,PHI,Anaheim Ducks,W,4,1,PHI,New Orleans Pelicans,W,120,111
2023-01-08,PHI,Toronto Maple Leafs,L,2,6,PHI,Detroit Pistons,W,123,111
2023-01-14,PHI,Washington Capitals,W,3,1,PHI,Utah Jazz,W,118,117
2023-01-17,PHI,Anaheim Ducks,W,5,2,PHI,Los Angeles Clippers,W,120,110
2023-01-19,PHI,Chicago Blackhawks,L,1,4,PHI,Portland Trail Blazers,W,105,95
2023-01-21,PHI,Detroit Red Wings,W,2,1,PHI,Sacramento Kings,W,129,127
2023-01-28,PHI,Winnipeg Jets,W,4,0,PHI,Denver Nuggets,W,126,119
2023-02-11,PHI,Nashville Predators,L,1,2,PHI,Brooklyn Nets,W,101,98
2023-02-25,PHI,New Jersey Devils,,,,PHI,Boston Celtics,,,
2023-03-01,PHI,New York Rangers,,,,PHI,Miami Heat,,,
2023-03-07,PHI,Tampa Bay Lightning,,,,PHI,Minnesota Timberwolves,,,
2023-03-17,PHI,Buffalo Sabres,,,,PHI,Charlotte Hornets,,,
2023-03-18,PHI,Carolina Hurricanes,,,,PHI,Indiana Pacers,,,
2023-03-25,PHI,Detroit Red Wings,,,,PHI,Phoenix Suns,,,
2023-04-02,PHI,Pittsburgh Penguins,,,,PHI,Milwaukee Bucks,,,
2023-04-04,PHI,St. Louis Blues,,,,PHI,Boston Celtics,,,
2023-04-06,PHI,Dallas Stars,,,,PHI,Miami Heat,,,
2023-04-09,PHI,Boston Bruins,,,,PHI,Brooklyn Nets,,,
